id_sesion,fecha,spot,altura_ola_m,periodo_s,direccion_swell,viento_kmh,direccion_viento,marea,temp_agua,num_surfistas,valoracion,buena_sesion
S101526,2023-06-10,Zarautz,2.09,5.7,286,12.4,S,media,15.7,29,4,No
S101516,2022-09-12,sopela,1.22,7.1,317,26.4,NW,alta,12.8,22,3,No
S101392,2023-05-14,Rodiles,1.93,9.5,317,30.0,W,baja,15.7,32,3,No
S100889,2024-10-31,Zarautz,0.72,13.4,297,8.7,E,baja,18.7,12,4,No
S101501,2022-11-16,Zarautz,0.62,9.4,261,22.3,S,alta, ,26,4,Yes
S100625,2024-01-05,Zarautz,2.99,12.6,323,1.5,W,alta,21.4,28,4,No
S101959,2024-04-09,Zarautz,3.92,12.5,259,,N,alta,15.3,36,2,No
S100952,2024-08-26,Somo,4.21,12.7,269,18.3,S,alta,18.8,31,2,No
S100807,2024-11-25,Mundaka,0.75,11.2,353,13.9,N,alta,20.1,27,4,No
S100258,2024-06-21,Zarautz,2.36,9.7,297,,N,baja,15.4,18,4,No
S100624,2023-12-22,Somo,0.23,10.9,328,20.3,E,baja,16.0,18,3,No
S100826,2023-12-29,Pantin,1.07,10.0,275,13.0,NE,alta,20.2,23,3,No
S100234,2024-07-18,Sopela ,0.42,11.9,261,21.3,W,media,13.7,18,4,No
S100135,2023-02-11,Zarautz,1.42,11.1,326,5.9,NW,alta,18.1,24,4,Yes
S100616,2023-10-30,ZARAUTZ,1.35,12.2,295,15.7,NW,alta,13.0,32,4,No
S101960,2023-08-01,Rodiles,1.64,4.6,357,8.6,SE,media,19.9,29,4,No
S100836,2024-06-06,PANTIN,0.6,10.0,330,24.2,S,alta,20.8,24,3,No
S100842,2023-11-24,rodiles,1.49,13.6,301,4.4,SE,baja,17.3,17,5,Yes
S100959,2024-01-21,Sopela,3.5,9.6,344,24.0,N,media,21.3,31,3,No
S100592,2023-07-31,Zarautz,0.49,5.6,327,1.2,SE,baja,16.2,26,5,No
S101314,2024-11-09,Rodiles,2.06,8.7,252,13.1,SE,media,22.5,21,4,Yes
S101525,2022-11-19,mundaka,3.19,9.7,316,9.1,NW,media,15.4,35,3,No
S101291,2024-07-12,Rodiles,0.95,7.2,266,10.2,S,media,15.0,21,4,No
S100343,2024-04-27,Somo,0.9,10.6,339,22.8,SW,alta,16.7,16,4,Yes
S101648,2024-01-07,Rodiles,1.95,10.0,360,17.9,W,baja,18.6,20,4,No
S101574,2023-12-19,Mundaka,2.15,6.5,358,7.3,S,media,11.9,25,3,No
S100293,2024-06-23,Zarautz,0.88,7.3,323,9.1,W,alta,11.0,24,4,No
S100364,2024-09-03,Mundaka,1.97,11.2,256,10.5,SW,media,14.5,27,4,Yes
S100178,2024-08-20,Rodiles ,1.38,10.3,307,1.2,NW,baja,14.4,22,4,Yes
S100659,2023-03-20,ZARAUTZ,0.8,4.4,271,11.6,N,media,19.6,28,3,No
S100996,2023-07-04,Somo,1.08,5.4,306,5.6,SE,alta,16.9,18,4,No
S100014,2023-12-25,Pantin,2.42,15.2,282,6.1,NW,baja,11.5,33,3,No
S101110,2022-10-06,Somo,0.35,6.8,330,15.3,NE,baja,21.0,23,3,No
S101394,2024-02-16,Zarautz,0.93,6.1,324,11.6,S,alta,16.3,25,3,No
S100165,2024-04-16,Pantin,1.3,7.8,334,10.3,SE,baja,15.2,11,4,Yes
S101962,2024-02-19,mundaka,2.5,3.8,354,11.9,SE,baja,15.9,20,4,No
S101359,2022-10-19,sopela,1.01,9.0,317,2.7,E,baja,20.1,20,3,No
S100059,2023-08-07,Pantin,0.67,14.7,279,9.2,SE,media,16.1,23,4,Yes
S100709,2023-11-20,Sopela,1.57,6.7,318,15.3,N,alta,16.3,17,3,No
S100676,2024-08-27,Somo,0.94,7.5,279,33.0,N,baja,17.8,23,3,No
S101378,2023-07-13,somo,2.25,5.1,346,33.3,SW,baja,19.6,17,4,No
S100780,2024-10-31,Rodiles ,3.27,11.9,294,15.0,NW,baja,14.7,27,3,No
S100424,2025-01-21,Sopela,1.04,14.5,309,11.0,SE,alta,16.6,19,4,Yes
S100292,2022-10-01,Rodiles,0.46,10.2,297,4.9,SE,media,15.4,21,4,No
S101065,2023-11-01,Sopela,1.98,11.4,342,6.9,S,media,16.1,29,4,Yes
S101790,2025-01-02,Somo,1.55,10.8,351,1.3,S,baja,16.3,23,4,Yes
S100329,2024-02-23,Somo ,1.9,10.5,360,32.1,N,alta,15.8,19,3,No
S100429,2023-01-10,Pantin,1.59,4.5,325,17.3,W,alta,13.2,25,4,No
S101012,2024-06-30,zarautz,1.17,8.6,346,20.6,SW,media,16.2,20,4,Yes
S100079,2024-03-25,Pantin,0.57,8.2,276,16.3,SE,media,17.6,22,4,No
S101052,2024-05-04,Somo,1.31,9.1,270,8.0,SE,alta,22.0,28,4,Yes
S100937,2023-06-07,Mundaka,0.77,6.4,325,10.0,NE,baja,19.5,22,4,No
S100834,2022-10-28,Rodiles ,3.05,3.4,343,14.4,NW,baja,17.8,24,3,No
S100749,2023-12-01,Mundaka,0.67,11.8,303,17.9,,alta,20.5,20,3,No
S100890,2023-01-12,Mundaka,1.14,15.0,292,11.7,SE,baja,13.9,26,4,Yes
S100254,2023-04-16,somo,1.85,8.8,267,14.3,S,alta,19.2,20,4,Yes
S101733,2024-01-21,Rodiles,1.74,5.9,313,1.9,S,baja,18.5,22,4,Yes
S101482,2023-10-22,zarautz,0.71,7.1,330,14.0,E,media,18.3,22,4,No
S101957,2023-11-19,SOMO,0.97,12.0,274,3.8,S,alta,14.8,19,4,Yes
S101407,2024-05-08,Rodiles,0.8,5.8,317,3.8,NW,alta,19.0,25,4,No
S101337,2023-08-08,Zarautz,0.78,11.9,330,14.9,E,alta,15.7,20,4,Yes
S101108,2023-05-11,Rodiles,1.24,11.3,287,11.2,SE,baja,16.1,24,4,Yes
S100136,2023-01-07,Somo,0.59,12.6,307,2.9,SE,media,14.4,15,4,No
S101135,2023-11-09,Mundaka,1.76,6.1,306,14.2,W,alta,16.9,21,3,No
S101218,2023-04-15,Pantin,0.25,11.9,324,12.2,NW,alta,20.4,12,4,No
S100852,2024-05-02,Rodiles,0.97,10.4,311,1.2,S,media,16.7,18,4,Yes
S101202,2023-04-27,Rodiles,2.96,3.0,254,9.9,E,media,18.9,24,4,No
S101885,2023-02-19,Zarautz,0.68,10.0,276,5.3,S,alta,14.2,24,4,No
S100723,2023-07-09,Mundaka,1.28,10.8,310,3.7,SW,baja,16.8,26,4,Yes
S100859,2024-09-09,Pantin,2.06,5.0,279,3.7,SE,baja,22.1,27,4,No
S100969,2024-05-22,Mundaka,0.43,11.5,320,,S,media,22.5,18,4,Yes
S100496,2024-03-05,Mundaka,1.32,12.1,296,10.3,N,baja,17.3,21,4,Yes
S100950,2024-05-13,Mundaka,0.79,9.9,359,9.2,SE,alta,14.6,31,3,No
S100805,2023-12-16,Pantin,99.0,5.5,273,10.0,E,baja,12.4,19,2,No
S100129,2023-08-03,Somo,1.39,8.4,312,27.8,S,alta,19.0,28,3,No
S100337,2022-11-08,Zarautz,1.4,8.4,306,9.5,NW,media,19.5,26,3,No
S101995,2023-10-13,Mundaka,0.74,8.8,263,16.8,NE,alta,12.6,21,4,No
S100608,2022-11-16,Rodiles,1.13,8.7,282,19.9,W,baja,17.9,21,3,No
S101148,2023-05-12,Pantin,1.62,13.2,348,13.2,SW,baja,22.5,25,4,Yes
S100195,2023-08-18,Mundaka ,1.18,9.7,255,23.3,E,media,21.3,18,3,No
S101250,2023-07-05,Zarautz,1.82,11.4,330,25.6,S,media,17.7,24,3,Yes
S101292,2023-05-09,Sopela,0.86,13.4,291,6.5,NE,baja,22.9,22,4,No
S101976,2022-10-27,Rodiles,1.08,10.8,307,13.9,NW,alta,14.2,21,4,No
S100909,2025-02-08,Mundaka,1.99,12.3,337,6.5,NW,media,15.9,21,5,No
S100584,2024-06-17,Sopela,0.89,12.4,310,16.4,SW,alta,14.0,17,4,Yes
S100103,2022-11-27,Mundaka,0.58,14.7,322,35.8,SE,media,20.1,20,4,Yes
S101977,2025-02-08,Sopela,0.59,8.1,350,11.5,N,alta, ,24,4,No
S101867,2022-10-03,Pantin,1.98,10.8,271,41.3,W,baja,19.7,28,4,No
S100719,2024-04-23,Somo,1.39,8.0,251,44.8,SW,media,19.4,25,5,Yes
S100884,2022-10-13,Pantin,1.46,9.0,270,5.6,NE,baja,14.9,25,3,No
S100776,2023-12-15,Sopela,2.37,9.1,274,36.1,N,alta,14.9,28,3,No
S101569,2023-12-17,Rodiles,0.36,8.7,306,19.7,S,baja,17.2,25,4,No
S100849,2023-01-17,Somo,1.17,14.2,294,32.5,SE,alta,14.2,20,4,Yes
S100894,2024-05-22,Pantin,0.74,11.5,344,11.4,SW,baja,13.7,16,4,Yes
S100227,2024-04-13,Somo,99.0,11.4,257,13.0,NW,media,23.0,20,4,No
S101881,2022-11-05,zarautz,3.95,11.7,315,5.5,NE,media,16.7,41,2,No
S101325,2024-11-10,Zarautz,1.12,7.8,314,2.6,S,media,19.3,20,4,No
S101299,2024-10-13,Mundaka,1.09,5.8,354,19.8,S,alta,21.4,20,4,No
S100126,2023-01-27,Mundaka,1.54,10.4,346,6.9,N,alta,15.4,28,3,No
S100405,2024-12-04,Somo,1.83,12.1,304,21.2,E,baja,16.6,26,3,No
S100775,2024-12-29,Rodiles,1.83,7.2,326,8.3,NW,alta,18.6,30,4,No
S100821,2024-04-15,Somo,1.44,12.4,343,27.5,W,media,19.3,22,3,No
S100711,2023-07-18,Somo,1.86,8.3,336,17.6,N,baja,12.4,28,3,No
S101889,2023-02-08,sopela,0.28,11.0,291,11.3,SE,media,15.6,17,4,Yes
S101060,2023-11-11,Pantin,2.24,14.9,305,3.8,N,baja,18.3,29,4,No
S101163,2024-08-13,Somo,1.14,8.5,307,37.2,W,alta,19.4,22,3,No
S100303,2024-02-21,Rodiles,1.69,12.5,277,24.2,SE,baja,13.2,29,4,No
S100267,2022-10-09,Sopela,1.93,11.3,298,19.9,SE,alta,16.3,27,4,Yes
S101557,2024-07-14,Pantin,2.82,10.5,352,17.3,N,baja,14.3,25,4,No
S100545,2024-03-31,Mundaka,1.47,8.4,270,2.1,NE,baja,14.5,19,4,No
S100212,2024-02-04,Pantin,1.65,14.0,269,19.2,NW,baja,17.9,22,3,No
S100896,2023-04-25,Somo,0.49,15.7,283,4.7,,media,16.5,21,3,No
S101492,2023-03-03,MUNDAKA,1.26,5.3,336,15.6,W,media,12.5,13,4,No
S101222,2023-08-26,Rodiles,1.71,9.7,317,25.5,E,media,16.8,26,3,No
S100916,2022-09-28,Somo,1.25,9.6,355,26.5,N,alta,16.6,23,4,No
S101551,2023-11-17,Rodiles,0.6,9.4,282,27.7,,media,21.1,23,3,No
S100675,2024-11-03,Pantin,1.24,7.7,264,19.7,SE,media,20.0,17,4,Yes
S101289,2022-10-17,Somo,1.08,8.6,357,11.0,N,alta,18.2,30,4,No
S100814,2023-07-30,Pantin,1.77,6.4,272,11.3,S,media,15.4,22,4,Yes
S101265,2024-02-21,mundaka,2.48,5.0,319,13.3,E,media,13.7,29,4,No
S100342,2024-04-15,Somo,1.25,7.8,349,14.5,E,alta, ,23,3,No
S100549,2024-05-26,Pantin,1.51,12.1,279,16.7,E,media,17.1,26,4,No
S101410,2022-11-12,Mundaka,0.71,15.0,307,18.2,N,media,23.0,14,3,No
S101214,2023-04-11,Mundaka,1.02,12.9,311,15.2,N,alta,18.4,32,4,No
S100966,2024-11-22,Somo,0.2,9.8,337,23.7,SE,alta,16.3,19,3,No
S101230,2024-01-31,Pantin,2.35,11.8,254,6.7,N,media,19.0,24,3,No
S100295,2024-06-02,Somo,0.5,10.0,332,19.3,NW,baja,17.1,22,4,No
S100695,2024-02-13,Zarautz,1.38,16.6,288,43.2,N,baja,17.4,23,2,No
S101452,2024-10-09,Mundaka,2.27,14.0,276,1.1,S,baja,16.2,29,3,Yes
S100073,2024-03-10,Mundaka,1.66,9.7,259,4.2,N,media,18.0,30,4,No
S100605,2023-04-19,Somo,2.02,8.4,349,6.8,E,alta,22.0,29,4,No
S100104,2024-09-12,pantin,2.32,7.7,349,11.9,E,baja,18.1,32,4,Yes
S100645,2024-05-29,Zarautz,1.32,13.0,313,25.3,NE,media,20.1,25,4,No
S101404,2023-09-15,Zarautz,2.41,3.0,276,8.8,SW,alta,14.3,27,3,No
S101964,2022-10-18,Pantin,0.2,14.5,282,33.5,S,baja,15.8,23,4,No
S101040,2023-12-20,Pantin,2.57,5.0,322,,SW,media,15.5,16,4,No
S100439,2023-06-25,Sopela,3.4,7.7,305,5.5,E,media,17.3,25,3,No
S101019,2023-05-09,Mundaka,1.61,14.8,300,29.8,W,media,21.9,25,4,No
S100091,2025-01-25,Pantin,4.21,10.3,250,36.5,SE,alta,16.9,36,2,No
S101112,2024-12-24,Zarautz ,3.69,7.8,251,33.6,E,alta,17.7,30,3,No
S101756,2023-01-08,Sopela,0.61,4.9,356,1.2,SW,baja,15.2,24,4,Yes
S100908,2023-01-22,Sopela,1.26,9.7,291,12.5,NE,media,14.1,24,3,No
S101474,2023-11-02,Rodiles,0.89,9.8,258,8.4,SW,baja,14.2,13,4,Yes
S100102,2023-11-14,Pantin,0.67,13.4,336,29.2,SE,baja,15.8,13,3,No
S100238,2025-02-14,Zarautz ,3.59,13.3,307,14.4,N,media,15.9,33,3,No
S101703,2023-05-08,Zarautz,0.91,5.8,339,38.0,SE,media,11.0,20,4,No
S100942,2023-11-27,Rodiles,1.22,12.8,350,8.8,SE,baja,19.5,23,3,No
S101270,2023-06-02,Sopela,1.89,7.3,353,8.2,,alta,18.5,29,4,Yes
S100938,2024-08-15,Sopela,1.04,8.4,302,8.6,NE,baja,13.0,25,4,No
S101693,2024-06-21,Sopela,2.22,14.7,341,30.1,W,alta,18.9,25,4,No
S101181,2024-08-24,Rodiles,0.43,9.2,292,7.5,SW,media,14.6,15,4,No
S101503,2023-12-05,Zarautz,0.47,12.1,267,13.0,E,baja,15.7,20,4,No
S100005,2023-04-09,Rodiles,1.31,9.9,349,11.3,,alta,15.3,23,3,No
S101816,2023-12-19,Zarautz,0.97,10.3,258,18.9,E,alta,19.3,15,4,No
S100965,2024-09-24,SOMO,1.24,8.5,283,2.8,S,media,13.9,19,4,No
S100018,2024-07-14,RODILES,2.47,7.8,296,17.2,S,media,17.4,25,4,No
S101430,2024-11-17,Sopela,0.89,9.5,294,19.7,NE,baja,16.0,16,4,No
S100121,2024-02-21,pantin,0.22,9.6,289,39.0,SE,alta,18.3,12,4,No
S100661,2024-12-28,Pantin,2.42,4.6,349,7.8,S,baja,13.4,20,4,Yes
S101683,2024-04-01,Pantin,1.55,8.6,317,10.7,NW,alta,17.4,23,4,No
S100274,2024-01-20,sopela,0.93,10.6,286,12.9,NE,media,20.0,25,3,No
S100433,2023-07-17,mundaka,1.27,7.5,274,14.8,SW,media,20.0,29,4,No
S100811,2024-09-01,Rodiles,0.82,13.9,335,10.8,SE,media,18.7,27,4,Yes
S101300,2024-07-18,Pantin,1.53,16.3,293,10.1,N,baja,14.2,21,4,Yes
S101335,2022-12-25,Rodiles,0.64,13.7,332,12.1,NE,baja,13.8,20,4,Yes
S101868,2024-02-28,Mundaka,0.57,8.1,320,17.1,E,baja,16.8,20,3,No
S101891,2024-11-02,Zarautz,0.59,8.8,254,,S,media,16.9,17,4,Yes
S101570,2024-05-12,MUNDAKA,2.35,11.6,346,7.4,S,baja,16.3,24,4,No
S100181,2024-10-27,mundaka,0.58,9.4,294,29.1,N,alta,12.2,20,3,No
S100184,2023-02-08,Sopela ,1.48,15.3,289,10.3,NW,baja,20.9,23,4,No
S100406,2024-06-29,Sopela,1.5,9.6,278,43.2,S,media,15.7,18,4,Yes
S100865,2025-02-03,Pantin,1.76,9.8,296,10.0,W,alta,21.5,28,3,No
S101630,2023-06-07,somo,1.42,13.0,338,25.4,N,alta,17.0,22,4,No
S100520,2022-09-05,Sopela,1.34,12.6,303,9.4,S,alta,18.1,19,5,Yes
S101003,2024-01-27,Rodiles,1.51,9.4,330,18.1,E,alta,20.1,21,4,No
S100380,2023-05-20,Mundaka,1.05,7.4,279,45.0,NE,alta,18.8,27,2,No
S101434,2023-09-05,Zarautz,1.6,8.2,274,10.8,,alta,18.3,23,4,No
S101658,2024-03-26,rodiles,1.23,8.6,299,24.6,,alta,20.8,21,3,No
S101393,2023-05-28,PANTIN,2.84,8.8,350,2.4,W,media, ,37,3,No
S101424,2025-01-09,Zarautz,1.79,10.9,301,30.7,S,baja,20.9,20,4,No
S101612,2023-10-13,Pantin,0.58,8.5,346,20.2,S,alta,14.8,28,4,No
S100427,2024-02-14,PANTIN,0.46,6.3,271,16.1,S,media,20.9,25,4,No
S100078,2024-02-02,Somo,1.28,5.8,288,15.7,S,media,14.8,27,4,No
S101597,2023-09-09,Pantin,1.08,14.9,340,1.2,,media,14.9,19,5,Yes
S101009,2024-06-08,Somo,3.05,6.5,265,7.3,N,baja,19.8,27,3,No
S101972,2023-09-26,pantin,1.13,14.3,275,23.5,NE,media,17.3,23,3,No
S101661,2023-11-03,Somo,1.22,11.9,314,31.6,,baja,18.5,27,4,Yes
S100607,2025-02-16,Somo,0.97,10.0,337,15.2,NE,media,18.4,19,3,No
S101784,2023-11-09,Pantin ,0.68,15.2,282,8.1,E,media, ,20,4,No
S101992,2024-04-24,Zarautz,1.91,13.7,296,60.0,S,alta,22.5,28,4,No
S101823,2023-11-02,Rodiles,1.76,8.5,296,10.4,NE,media,18.3,27,3,No
S101057,2024-09-23,Pantin,1.87,9.8,333,,SW,media,15.6,29,5,Yes
S101440,2023-01-27,Pantin,0.42,8.7,335,1.3,NE,alta,16.7,22,3,No
S101514,2023-05-13,Zarautz,0.61,6.1,331,11.9,N,media,17.4,19,5,No
S101585,2022-09-21,Zarautz,1.16,3.9,353,0.9,S,baja,17.8,17,3,No
S101091,2023-10-29,Sopela,3.78,11.5,336,,SE,media,17.5,34,3,No
S101560,2024-04-17,Zarautz,0.7,9.2,340,13.4,SW,alta,13.9,18,4,Yes
S101101,2024-10-17,sopela,2.15,8.8,344,2.7,SW,baja,16.5,22,4,Yes
S101129,2025-01-24,SOMO,3.28,10.3,269,4.9,SW,media,17.0,28,3,No
S101235,2023-01-22,Sopela,3.03,10.3,277,15.3,,alta,19.5,31,3,No
S101766,2024-10-30,Somo,1.21,9.7,320,7.0,NW,alta,20.1,23,3,No
S100958,2023-05-23,Rodiles,0.72,11.6,285,8.1,E,media,16.8,20,3,No
S101662,2023-09-16,Zarautz,1.62,14.6,257,9.3,E,media,13.6,26,4,Yes
S100559,2022-12-04,Rodiles,1.12,10.6,297,3.3,E,media,21.3,22,4,No
S100846,2022-12-08,Mundaka,0.73,10.1,319,29.1,NE,media,16.5,16,4,No
S101746,2024-09-05,Rodiles ,1.13,10.4,325,11.8,S,baja,13.9,12,4,Yes
S100690,2023-10-12,Rodiles,0.66,6.7,340,14.4,S,alta,19.3,19,3,No
S101519,2023-01-27,Sopela ,0.97,12.1,339,34.6,N,media,19.2,18,4,No
S101938,2022-11-02,Rodiles,1.68,11.7,254,7.0,SE,baja, ,27,4,Yes
S101866,2024-05-25,Mundaka,1.33,9.4,327,17.0,NW,baja,13.6,20,3,No
S100436,2024-09-06,Somo ,0.49,9.0,290,4.4,NE,media,16.8,21,4,No
S100490,2024-11-02,RODILES,0.46,12.2,324,20.6,N,alta,18.4,19,3,No
S101997,2023-07-03,Rodiles ,0.32,10.7,255,25.5,NE,alta,15.4,19,3,No
S101838,2024-07-27,Zarautz,0.2,11.9,281,11.5,SW,baja,13.6,24,3,No
S101629,2023-09-23,Mundaka,1.31,8.3,326,13.6,E,alta,16.4,23,4,No
S101387,2024-01-02,ZARAUTZ,1.01,11.2,277,33.3,S,media,20.1,18,4,No
S100069,2025-02-03,Sopela,0.99,11.1,255,8.5,N,media,19.3,23,4,No
S101572,2023-02-23,Pantin,1.24,7.1,349,6.6,NW,alta,22.2,24,3,No
S100808,2022-10-15,Sopela,1.27,9.0,260,25.1,SE,alta,19.3,17,3,No
S101184,2023-03-26,Sopela,1.16,9.9,352,31.8,S,alta,18.6,18,5,Yes
S100011,2024-07-28,Rodiles,0.46,10.0,288,40.7,SW,media,17.4,12,4,No
S100144,2022-11-02,Rodiles,0.56,14.1,278,10.3,N,alta,20.7,17,4,No
S100917,2022-09-19,Pantin,0.22,6.5,353,1.8,N,media,15.8,29,4,No
S101541,2024-12-24,Zarautz,0.44,8.7,250,31.4,NE,baja,18.2,19,3,No
S101451,2024-08-20,Mundaka,1.77,12.3,360,60.0,E,media,11.0,21,3,No
S100639,2023-06-08,Rodiles,3.8,14.1,301,15.9,SE,media,16.8,33,3,No
S100176,2024-07-03,Pantin,0.21,20.0,257,14.0,SE,alta,16.8,22,4,Yes
S100994,2024-07-05,Somo,2.53,4.4,350,,S,alta,18.2,26,3,Yes
S100440,2024-09-22,Rodiles,1.75,3.0,256,3.5,N,alta,19.2,20,4,No
S100521,2022-11-11,Mundaka,1.8,12.2,279,21.7,W,baja,23.0,29,4,No
S101980,2024-11-02,Somo,0.72,15.9,256,23.8,SW,baja,15.5,24,4,No
S101942,2024-01-29,Rodiles,0.4,11.4,320,18.8,,alta,22.6,17,4,Yes
S101712,2023-08-08,Rodiles,0.79,10.6,287,22.0,SW,media,11.8,23,3,Yes
S101004,2023-08-13,mundaka,1.16,6.7,286,11.5,SE,baja,11.0,21,4,Yes
S101255,2024-04-28,Mundaka,0.67,6.8,348,1.5,E,baja,13.4,22,4,No
S101234,2023-07-15,Somo,0.48,10.7,313,11.0,SW,baja,18.7,29,4,No
S101664,2024-08-06,Somo,2.24,14.0,348,,SE,alta,19.7,23,4,Yes
S100143,2025-01-15,Sopela,0.48,14.6,339,34.1,SE,media,18.1,12,4,Yes
S100753,2022-09-10,Rodiles,0.21,8.8,298,6.0,E,baja,21.3,15,4,No
S100519,2022-10-09,Somo ,0.83,10.9,321,11.9,NW,media,16.4,25,3,No
S101315,2023-09-11,Zarautz,2.52,11.3,282,9.2,SE,alta,19.6,20,4,No
S101322,2024-12-01,Somo,1.77,12.1,323,9.4,SW,baja,12.9,26,4,No
S100822,2025-02-14,Mundaka,0.54,14.5,299,17.1,NW,media,17.0,18,4,No
S100428,2024-04-29,Mundaka,1.99,8.2,336,23.3,NE,media, ,14,4,No
S100612,2024-12-08,Pantin,1.27,17.4,312,8.9,SW,alta,16.7,28,5,Yes
S101505,2023-10-11,ZARAUTZ,1.72,7.5,284,19.8,S,alta,13.7,20,4,No
S101032,2024-12-03,Pantin,0.3,8.9,355,6.7,NW,alta,16.3,24,4,No
S100156,2022-11-18,MUNDAKA,3.2,12.1,317,5.4,SE,alta,16.2,34,4,No
S100539,2023-01-05,Mundaka,0.79,9.2,251,21.2,SW,alta,20.9,24,4,Yes
S101530,2023-09-18,Mundaka,0.2,11.6,352,6.3,NE,baja,16.2,14,4,No
S101460,2024-01-03,Pantin,4.35,11.2,263,4.7,E,alta,18.5,33,2,No
S101290,2024-04-27,Zarautz,0.73,9.1,266,,W,baja,15.1,14,3,No
S100461,2023-10-01,Mundaka,3.48,4.6,251,3.0,N,media,18.6,31,3,No
S100576,2022-10-05,Rodiles,1.12,16.2,276,16.2,W,baja,22.9,17,3,No
S101362,2022-09-02,Sopela,1.59,7.1,254,9.1,N,alta,14.2,18,4,No
S100255,2022-12-25,Mundaka,0.99,7.9,332,8.9,W,alta,13.8,21,4,No
S100979,2023-11-23,Somo ,2.17,11.8,310,17.0,S,media,17.0,27,4,Yes
S101185,2024-08-26,Zarautz ,1.51,14.4,337,4.7,S,media,18.3,26,5,Yes
S101006,2024-03-03,Rodiles,3.2,11.8,274,22.9,NW,baja,13.7,30,2,No
S101521,2025-02-06,Pantin,0.72,7.3,353,23.0,N,media,17.6,25,3,No
S101689,2025-01-11,Mundaka,0.79,12.9,270,10.3,SW,media,15.5,23,5,Yes
S100560,2024-03-25,Somo,0.81,5.1,351,7.8,W,media,13.7,28,3,No
S100208,2023-05-20,Zarautz,0.63,7.6,349,0.4,S,media,16.7,19,4,No
S100910,2024-03-24,PANTIN,1.46,6.6,342,48.1,W,media,19.2,20,3,No
S101311,2022-11-14,SOPELA,2.24,6.4,311,18.6,N,alta,21.8,20,4,No
S100001,2024-09-16,Pantin,2.63,8.0,325,14.8,W,alta,16.1,27,3,No
S101365,2023-09-19,Mundaka,0.79,6.2,254,24.2,NE,alta,16.4,21,4,No
S100269,2024-06-11,Somo,0.2,9.6,356,16.3,SW,baja,19.9,10,3,No
S100265,2022-11-28,Somo,1.27,10.7,343,1.6,N,media,17.0,23,4,No
S100914,2023-02-27,somo,1.25,12.1,305,10.6,W,alta,19.2,19,4,No
S100230,2023-11-02,Sopela ,0.2,9.6,342,10.1,S,baja,13.9,15,3,No
S101975,2023-10-26,Mundaka,0.85,10.0,345,,SE,media,15.9,18,4,Yes
S101119,2023-12-07,Sopela,1.84,12.3,321,5.1,NE,media,16.7,30,3,No
S101970,2023-03-16,Pantin,0.23,5.3,289,10.8,SW,baja,16.8,18,4,No
S100864,2024-11-20,Rodiles,4.75,10.4,346,7.4,SE,baja,19.3,34,2,No
S101066,2022-09-04,Rodiles,1.43,10.6,307,,NE,baja, ,19,4,No
S100873,2023-06-23,Mundaka,1.45,5.9,325,9.3,S,alta,19.8,19,4,No
S101795,2023-08-27,Zarautz,0.75,5.0,348,2.6,SE,baja,13.2,24,4,No
S100398,2024-01-25,Zarautz,2.29,7.6,323,14.9,E,baja,14.7,33,4,No
S101826,2023-05-14,Mundaka,1.47,13.4,263,12.6,S,alta,22.3,22,4,Yes
S101652,2023-05-16,Mundaka,1.87,6.4,297,,E,baja,14.0,24,4,No
S100045,2023-11-01,Rodiles,0.67,3.4,285,13.6,S,alta,20.1,19,4,Yes
S100161,2023-03-19,Somo,0.66,9.8,290,51.0,NE,baja,16.4,22,2,No
S100991,2024-09-04,Somo,1.27,13.0,320,36.8,E,baja,18.7,21,4,No
S100727,2024-02-19,Mundaka,1.59,8.2,268,3.4,W,baja,18.3,26,3,No
S100629,2023-05-21,Sopela,1.75,14.5,328,0.9,S,media,17.9,20,5,Yes
S100288,2023-05-03,Somo,1.47,7.5,345,,NW,alta,21.9,21,4,No
S101613,2024-04-22,Pantin,0.73,10.6,357,11.3,SW,media, ,24,4,Yes
S101059,2023-11-10,ZARAUTZ,2.19,6.6,260,15.5,E,baja,14.5,27,4,No
S101954,2024-04-10,Rodiles,2.15,6.4,266,8.5,E,media,19.6,31,3,No
S100575,2023-09-14,Sopela,0.48,10.8,275,30.8,N,alta,18.5,21,3,No
S100850,2023-07-15,Rodiles,2.07,10.8,322,24.1,SW,baja,15.3,25,5,Yes
S101339,2024-02-01,SOPELA,0.25,7.2,279,1.7,E,media,12.6,16,3,No
S100911,2024-08-05,Zarautz ,0.28,10.6,297,60.0,S,baja,13.9,18,4,No
S101254,2023-03-06,Somo,0.93,12.8,335,1.0,E,alta,19.8,21,4,Yes
S101722,2024-08-30,Somo,0.86,8.5,318,12.6,NE,alta,14.7,22,3,No
S101819,2024-09-07,Zarautz,3.0,9.6,353,,N,media,19.6,28,3,No
S101735,2023-04-20,Pantin,0.54,14.9,307,16.5,NE,media,15.3,22,4,No
S100932,2022-11-03,Zarautz,0.56,3.0,255,11.3,NW,alta,15.3,20,3,No
S101100,2023-10-19,Sopela,2.14,9.4,262,6.7,S,baja,14.6,24,4,Yes
S101657,2024-12-21,Rodiles,0.84,9.3,274,12.1,NE,baja,16.1,22,3,No
S101207,2023-03-18,Pantin,1.19,8.1,325,49.0,W,media,19.9,36,3,No
S100247,2023-10-14,Sopela ,0.48,6.5,317,,,media,12.8,15,3,No
S100476,2023-04-07,Rodiles,2.03,7.8,345,15.4,N,media,20.6,28,3,No
